price,propertyType,operation,size,rooms,bathrooms,province,municipality,district,country,distance,newDevelopment,hasLift,priceByArea,newDevelopmentFinished
850.0,flat,rent,70.0,1,1,Sevilla,Sevilla,Centro,es,1589.0,False,False,12.0,
900.0,flat,rent,115.0,4,2,Sevilla,Sevilla,Sevilla este,es,3861.0,False,True,8.0,
950.0,flat,rent,85.0,3,1,Sevilla,Sevilla,Nervión,es,2282.0,False,False,11.0,
800.0,flat,rent,70.0,2,1,Sevilla,Sevilla,Centro,es,1296.0,False,True,11.0,
1150.0,flat,rent,100.0,3,2,Sevilla,Sevilla,Nervión,es,2001.0,False,True,12.0,
800.0,flat,rent,85.0,3,2,Sevilla,Sevilla,Sevilla este,es,5855.0,False,True,9.0,
900.0,flat,rent,90.0,4,1,Sevilla,Sevilla,Nervión,es,2037.0,False,False,10.0,
850.0,flat,rent,72.0,2,1,Sevilla,Sevilla,Centro,es,1474.0,False,True,12.0,
1000.0,flat,rent,103.0,3,2,Sevilla,Sevilla,Nervión,es,894.0,False,True,10.0,
1250.0,penthouse,rent,130.0,3,2,Sevilla,Espartinas,Zona Colegio Europa,es,12118.0,False,True,10.0,
600.0,flat,rent,114.0,3,2,Sevilla,Sanlúcar la Mayor,,es,19241.0,False,True,5.0,
690.0,flat,rent,57.0,2,1,Sevilla,Sevilla,Cerro Amate,es,2144.0,False,False,12.0,
800.0,flat,rent,80.0,3,1,Sevilla,Sevilla,Macarena,es,2314.0,False,True,10.0,
1000.0,flat,rent,75.0,4,2,Sevilla,Sevilla,Cerro Amate,es,3235.0,False,False,13.0,
1400.0,flat,rent,160.0,3,2,Sevilla,Sevilla,Nervión,es,2001.0,False,True,9.0,
700.0,chalet,rent,56.0,2,1,Sevilla,Sevilla,Cerro Amate,es,2733.0,False,True,13.0,
750.0,flat,rent,70.0,2,1,Sevilla,Sevilla,Bellavista - Jardines de Hércules,es,6481.0,False,True,11.0,
1200.0,flat,rent,110.0,3,2,Sevilla,Sevilla,Nervión,es,1444.0,False,True,11.0,
1200.0,flat,rent,159.0,4,2,Sevilla,Sevilla,Los Remedios,es,2088.0,False,True,8.0,
750.0,flat,rent,90.0,2,2,Sevilla,Gelves,,es,8365.0,False,True,8.0,
670.0,flat,rent,60.0,2,1,Sevilla,Sevilla,Cerro Amate,es,2881.0,False,False,11.0,
875.0,flat,rent,75.0,2,1,Sevilla,Sevilla,Nervión,es,715.0,False,True,12.0,
480.0,studio,rent,50.0,0,1,Sevilla,Dos Hermanas,Centro - Doña Mercedes,es,13091.0,False,True,10.0,
1400.0,flat,rent,160.0,3,2,Sevilla,Sevilla,Nervión,es,1630.0,False,True,9.0,
500.0,studio,rent,26.0,0,1,Sevilla,Dos Hermanas,Entrenúcleos,es,10571.0,False,False,19.0,
750.0,flat,rent,65.0,1,1,Sevilla,Sevilla,Cerro Amate,es,2822.0,False,True,12.0,
650.0,flat,rent,65.0,3,1,Sevilla,Sevilla,Macarena,es,2221.0,False,False,10.0,
900.0,flat,rent,73.0,2,2,Sevilla,Sevilla,La Palmera - Los Bermejales,es,3878.0,False,True,12.0,
825.0,penthouse,rent,103.0,3,1,Sevilla,Sevilla,La Palmera - Los Bermejales,es,3240.0,False,True,8.0,
750.0,flat,rent,65.0,1,1,Sevilla,Sevilla,Cerro Amate,es,3176.0,False,True,12.0,
925.0,flat,rent,96.0,2,2,Sevilla,Sevilla,Macarena,es,1707.0,False,True,10.0,
900.0,flat,rent,73.0,2,2,Sevilla,Sevilla,La Palmera - Los Bermejales,es,3725.0,False,True,12.0,
550.0,flat,rent,45.0,1,1,Sevilla,Mairena del Aljarafe,Ciudad Expo,es,7046.0,False,True,12.0,
890.0,flat,rent,141.0,3,2,Sevilla,Mairena del Aljarafe,Centro,es,8063.0,False,True,6.0,
800.0,flat,rent,65.0,2,1,Sevilla,Sevilla,Centro,es,1109.0,False,True,12.0,
500.0,flat,rent,85.0,2,1,Sevilla,Alcalá de Guadaira,La Paz - Montecarmelo,es,13018.0,False,False,6.0,
495.0,flat,rent,60.0,3,1,Sevilla,San Juan de Aznalfarache,Barrio Bajo,es,4809.0,False,False,8.0,
1000.0,flat,rent,60.0,1,1,Sevilla,Sevilla,Triana,es,1768.0,False,False,17.0,
635.0,flat,rent,80.0,3,2,Sevilla,Alcalá de Guadaira,Nueva Alcalá,es,14957.0,False,True,8.0,
675.0,flat,rent,60.0,1,1,Sevilla,Sevilla,Centro,es,1083.0,False,False,11.0,
620.0,flat,rent,62.0,2,1,Zaragoza,Zaragoza,Centro,es,757.0,False,True,10.0,
700.0,flat,rent,80.0,3,1,Zaragoza,Zaragoza,Delicias,es,901.0,False,True,9.0,
525.0,flat,rent,80.0,2,1,Zaragoza,Zaragoza,Delicias,es,1269.0,False,False,7.0,
690.0,flat,rent,70.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1342.0,False,True,10.0,
625.0,duplex,rent,89.0,2,2,Zaragoza,Zaragoza,Casco Historico,es,1617.0,False,True,7.0,
607.0,flat,rent,90.0,3,1,Zaragoza,Zaragoza,Centro,es,691.0,False,True,7.0,
650.0,flat,rent,53.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1488.0,False,True,12.0,
500.0,flat,rent,35.0,1,1,Zaragoza,Zaragoza,Delicias,es,1619.0,False,False,14.0,
650.0,flat,rent,65.0,2,1,Zaragoza,Zaragoza,Centro,es,221.0,False,True,10.0,
575.0,flat,rent,47.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1623.0,False,False,12.0,
550.0,flat,rent,55.0,1,1,Zaragoza,Zaragoza,Torrero - La Paz,es,2215.0,False,False,10.0,
720.0,flat,rent,108.0,3,2,Zaragoza,Zaragoza,Miraflores San Jose,es,1446.0,False,True,7.0,
580.0,flat,rent,75.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1824.0,False,True,8.0,
600.0,flat,rent,75.0,3,1,Zaragoza,Zaragoza,Almozara,es,1197.0,False,True,8.0,
675.0,flat,rent,65.0,2,1,Zaragoza,Zaragoza,Ruiseñores,es,1138.0,False,True,10.0,
600.0,flat,rent,60.0,2,1,Zaragoza,Zaragoza,Las Fuentes,es,2526.0,False,False,10.0,
900.0,flat,rent,75.0,2,1,Zaragoza,Zaragoza,Centro,es,533.0,False,True,12.0,
645.0,flat,rent,67.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,1002.0,False,True,10.0,
575.0,flat,rent,45.0,1,1,Zaragoza,Zaragoza,Universidad San Francisco,es,905.0,False,True,13.0,
760.0,flat,rent,115.0,3,1,Zaragoza,Zaragoza,Delicias,es,2306.0,False,True,7.0,
700.0,flat,rent,100.0,4,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1726.0,False,True,7.0,
720.0,flat,rent,90.0,2,1,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1571.0,False,True,8.0,
700.0,flat,rent,71.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1629.0,False,True,10.0,
725.0,flat,rent,76.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,2025.0,False,True,10.0,
550.0,flat,rent,60.0,3,1,Zaragoza,Zaragoza,Las Fuentes,es,2359.0,False,True,9.0,
712.0,flat,rent,76.0,2,1,Zaragoza,Zaragoza,Delicias,es,2536.0,False,True,9.0,
525.0,studio,rent,25.0,0,1,Zaragoza,Zaragoza,Casco Historico,es,1017.0,False,False,21.0,
590.0,flat,rent,51.0,2,1,Zaragoza,Zaragoza,Delicias,es,2158.0,False,False,12.0,
680.0,flat,rent,84.0,3,1,Zaragoza,Zaragoza,Delicias,es,796.0,False,True,8.0,
500.0,flat,rent,70.0,3,1,Zaragoza,Zaragoza,Delicias,es,2048.0,False,False,7.0,
550.0,flat,rent,40.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,899.0,False,True,14.0,
650.0,flat,rent,64.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,2103.0,False,True,10.0,
550.0,flat,rent,55.0,2,1,Zaragoza,Zaragoza,Delicias,es,789.0,False,False,10.0,
600.0,studio,rent,70.0,0,1,Zaragoza,Zaragoza,Centro,es,408.0,False,True,9.0,
650.0,duplex,rent,85.0,2,2,Zaragoza,Zaragoza,Delicias,es,1216.0,False,True,8.0,
800.0,flat,rent,95.0,3,1,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1535.0,False,True,8.0,
485.0,flat,rent,45.0,1,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1844.0,False,True,11.0,
540.0,flat,rent,62.0,2,1,Zaragoza,Zaragoza,Delicias,es,2248.0,False,True,9.0,
850.0,flat,rent,80.0,2,2,Zaragoza,Zaragoza,Centro,es,698.0,False,True,11.0,
750.0,flat,rent,100.0,3,2,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,4807.0,False,True,8.0,
550.0,flat,rent,66.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1621.0,False,False,8.0,
500.0,flat,rent,55.0,2,1,Zaragoza,Zaragoza,Las Fuentes,es,2123.0,False,False,9.0,
700.0,flat,rent,85.0,3,1,Zaragoza,Zaragoza,Casco Historico,es,1257.0,False,False,8.0,
1000.0,flat,rent,140.0,4,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,2056.0,False,True,7.0,
650.0,flat,rent,80.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1338.0,False,True,8.0,
575.0,flat,rent,70.0,2,1,Zaragoza,Zaragoza,Oliver y Valdefierro,es,3045.0,False,False,8.0,
725.0,flat,rent,130.0,3,2,Zaragoza,Zaragoza,Centro,es,792.0,False,True,6.0,
550.0,flat,rent,55.0,1,1,Zaragoza,Zaragoza,Delicias,es,1547.0,False,True,10.0,
550.0,flat,rent,50.0,1,1,Zaragoza,Cuarte de Huerva,,es,7491.0,False,True,11.0,
500.0,flat,rent,42.0,1,1,Zaragoza,Zaragoza,Centro,es,170.0,False,False,12.0,
590.0,flat,rent,70.0,1,1,Zaragoza,Zaragoza,Centro,es,829.0,False,True,8.0,
580.0,flat,rent,75.0,2,2,Zaragoza,Utebo,,es,11565.0,False,True,8.0,
590.0,flat,rent,55.0,2,1,Zaragoza,Zaragoza,Las Fuentes,es,1723.0,False,True,11.0,
490.0,flat,rent,38.0,1,1,Zaragoza,Zaragoza,Delicias,es,1317.0,False,True,13.0,
550.0,flat,rent,75.0,2,1,Zaragoza,Zaragoza,Las Fuentes,es,2461.0,False,True,7.0,
1000.0,flat,rent,125.0,4,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1940.0,False,True,8.0,
570.0,flat,rent,70.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,1460.0,False,True,8.0,
770.0,flat,rent,100.0,3,1,Zaragoza,Zaragoza,Centro,es,918.0,False,True,8.0,
750.0,flat,rent,101.0,4,1,Zaragoza,Zaragoza,Delicias,es,2716.0,False,True,7.0,
650.0,flat,rent,60.0,2,1,Zaragoza,Zaragoza,Universidad San Francisco,es,716.0,False,True,11.0,
700.0,flat,rent,96.0,3,1,Zaragoza,Zaragoza,Centro,es,203.0,False,True,7.0,
600.0,flat,rent,40.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1429.0,False,True,15.0,
750.0,flat,rent,110.0,3,2,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,4233.0,False,True,7.0,
600.0,flat,rent,90.0,3,1,Zaragoza,Utebo,,es,13281.0,False,False,7.0,
690.0,flat,rent,57.0,2,1,Zaragoza,Zaragoza,Centro,es,1201.0,False,True,12.0,
575.0,flat,rent,57.0,2,1,Zaragoza,Zaragoza,La Jota,es,2413.0,False,False,10.0,
500.0,flat,rent,70.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1515.0,False,True,7.0,
550.0,flat,rent,58.0,2,1,Zaragoza,Zaragoza,Delicias,es,1084.0,False,False,9.0,
700.0,flat,rent,82.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1334.0,False,True,9.0,
475.0,flat,rent,45.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,2390.0,False,False,11.0,
590.0,flat,rent,59.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1539.0,False,True,10.0,
565.0,flat,rent,73.0,3,1,Zaragoza,Zaragoza,Actur,es,3387.0,False,True,8.0,
850.0,flat,rent,95.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,1280.0,False,True,9.0,
575.0,flat,rent,63.0,1,1,Zaragoza,Zaragoza,Universidad San Francisco,es,620.0,False,True,9.0,
490.0,flat,rent,60.0,2,1,Zaragoza,Zaragoza,Almozara,es,1174.0,False,False,8.0,
490.0,flat,rent,45.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1157.0,False,True,11.0,
550.0,flat,rent,73.0,3,1,Zaragoza,Zaragoza,Las Fuentes,es,2453.0,False,True,8.0,
530.0,flat,rent,79.0,3,1,Zaragoza,Zaragoza,Torrero - La Paz,es,2866.0,False,True,7.0,
750.0,flat,rent,105.0,3,2,Zaragoza,Zaragoza,Delicias,es,828.0,False,True,7.0,
1600.0,flat,rent,115.0,4,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1772.0,False,True,14.0,
520.0,flat,rent,70.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1636.0,False,True,7.0,
725.0,flat,rent,90.0,3,2,Zaragoza,Cuarte de Huerva,,es,7515.0,False,True,8.0,
650.0,flat,rent,79.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1676.0,False,True,8.0,
1000.0,flat,rent,135.0,2,2,Zaragoza,Zaragoza,Casco Historico,es,840.0,False,True,7.0,
595.0,flat,rent,107.0,4,1,Zaragoza,Puebla de Alfindén,,es,11486.0,False,False,6.0,
650.0,flat,rent,66.0,2,2,Zaragoza,Zaragoza,Centro,es,1176.0,False,True,10.0,
620.0,flat,rent,57.0,2,1,Zaragoza,Zaragoza,Delicias,es,709.0,False,True,11.0,
580.0,flat,rent,55.0,1,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1888.0,False,True,11.0,
550.0,flat,rent,40.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,1017.0,False,True,14.0,
1400.0,flat,rent,150.0,3,2,Zaragoza,Zaragoza,Miraflores San Jose,es,984.0,False,True,9.0,
680.0,flat,rent,62.0,2,1,Zaragoza,Zaragoza,Delicias,es,1817.0,False,True,11.0,
645.0,flat,rent,60.0,2,1,Zaragoza,Zaragoza,Centro,es,398.0,False,True,11.0,
670.0,flat,rent,62.0,2,1,Zaragoza,Zaragoza,Delicias,es,1173.0,False,True,11.0,
550.0,flat,rent,60.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1835.0,False,True,9.0,
650.0,flat,rent,77.0,3,1,Zaragoza,Zaragoza,Delicias,es,1942.0,False,True,8.0,
725.0,flat,rent,70.0,3,1,Zaragoza,Zaragoza,Universidad San Francisco,es,816.0,False,True,10.0,
850.0,flat,rent,82.0,3,2,Zaragoza,Zaragoza,Miraflores San Jose,es,2039.0,False,True,10.0,
625.0,flat,rent,72.0,2,1,Zaragoza,Utebo,,es,11377.0,False,True,9.0,
760.0,flat,rent,110.0,3,2,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,4694.0,False,True,7.0,
700.0,flat,rent,81.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1371.0,False,False,9.0,
2500.0,chalet,rent,335.0,5,5,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,4969.0,False,True,7.0,
2500.0,penthouse,rent,288.0,5,4,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,4706.0,False,True,9.0,
580.0,flat,rent,60.0,3,1,Zaragoza,Zaragoza,Delicias,es,2060.0,False,True,10.0,
690.0,flat,rent,61.0,2,1,Zaragoza,Zaragoza,Salvador Allende-Parque Goya-Zorongo,es,2503.0,False,True,11.0,
750.0,flat,rent,70.0,2,1,Zaragoza,Zaragoza,Centro,es,1179.0,False,True,11.0,
850.0,flat,rent,100.0,3,1,Zaragoza,Zaragoza,Pol Universidad Romareda,es,2057.0,False,True,9.0,
575.0,flat,rent,60.0,2,1,Zaragoza,Zaragoza,Delicias,es,1512.0,False,False,10.0,
1400.0,flat,rent,195.0,4,3,Zaragoza,Zaragoza,Centro,es,633.0,False,True,7.0,
500.0,flat,rent,72.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,1433.0,False,True,7.0,
600.0,flat,rent,89.0,3,2,Zaragoza,Zaragoza,Miraflores San Jose,es,1501.0,False,True,7.0,
1000.0,flat,rent,140.0,4,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1986.0,False,True,7.0,
760.0,chalet,rent,200.0,3,3,Zaragoza,El Burgo de Ebro,,es,15324.0,False,True,4.0,
690.0,flat,rent,85.0,3,1,Zaragoza,Zaragoza,Centro,es,208.0,False,True,8.0,
590.0,flat,rent,60.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,1563.0,False,True,10.0,
580.0,penthouse,rent,64.0,2,1,Zaragoza,Zaragoza,Las Fuentes,es,2483.0,False,True,9.0,
1400.0,flat,rent,190.0,5,3,Zaragoza,Zaragoza,Centro,es,945.0,False,True,7.0,
1080.0,flat,rent,126.0,3,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,2009.0,False,True,9.0,
800.0,flat,rent,80.0,2,1,Zaragoza,Zaragoza,Centro,es,608.0,False,True,10.0,
650.0,flat,rent,90.0,3,1,Zaragoza,Zaragoza,Casco Historico,es,1369.0,False,True,7.0,
625.0,flat,rent,69.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1566.0,False,True,9.0,
600.0,flat,rent,80.0,2,1,Zaragoza,Zaragoza,Delicias,es,1385.0,False,False,8.0,
1200.0,flat,rent,120.0,4,2,Zaragoza,Zaragoza,Centro,es,726.0,False,True,10.0,
825.0,flat,rent,100.0,3,2,Zaragoza,Zaragoza,Miralbueno,es,3613.0,False,True,8.0,
700.0,flat,rent,112.0,2,2,Zaragoza,Zaragoza,Casco Historico,es,833.0,False,True,6.0,
1200.0,flat,rent,120.0,4,2,Zaragoza,Zaragoza,Ruiseñores,es,1007.0,False,True,10.0,
1395.0,flat,rent,175.0,4,2,Zaragoza,Zaragoza,Centro,es,183.0,False,True,8.0,
675.0,flat,rent,42.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1092.0,False,True,16.0,
600.0,flat,rent,55.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1694.0,False,False,11.0,
1190.0,chalet,rent,407.0,3,2,Zaragoza,Cuarte de Huerva,,es,8372.0,False,True,3.0,
630.0,flat,rent,64.0,3,1,Zaragoza,Zaragoza,Delicias,es,1984.0,False,False,10.0,
550.0,flat,rent,60.0,2,1,Zaragoza,Zaragoza,Las Fuentes,es,2539.0,False,False,9.0,
697.0,flat,rent,82.0,3,1,Zaragoza,Zaragoza,Delicias,es,1632.0,False,True,9.0,
1100.0,flat,rent,106.0,3,2,Zaragoza,Zaragoza,Centro,es,875.0,False,True,10.0,
900.0,flat,rent,120.0,3,2,Zaragoza,Zaragoza,Casco Historico,es,863.0,False,True,8.0,
795.0,flat,rent,95.0,3,2,Zaragoza,Zaragoza,Delicias,es,2154.0,False,True,8.0,
750.0,flat,rent,97.0,3,2,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,5414.0,False,True,8.0,
590.0,flat,rent,66.0,3,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1806.0,False,True,9.0,
1500.0,flat,rent,160.0,3,2,Zaragoza,Zaragoza,Centro,es,366.0,False,True,9.0,
890.0,flat,rent,90.0,4,1,Zaragoza,Zaragoza,Centro,es,1202.0,False,True,10.0,
750.0,flat,rent,85.0,2,1,Zaragoza,Zaragoza,Salvador Allende-Parque Goya-Zorongo,es,2810.0,False,True,9.0,
1000.0,flat,rent,151.0,4,2,Zaragoza,Zaragoza,Centro,es,982.0,False,True,7.0,
790.0,flat,rent,59.0,1,1,Zaragoza,Zaragoza,Centro,es,414.0,False,True,13.0,
650.0,flat,rent,66.0,2,2,Zaragoza,Zaragoza,Las Fuentes,es,1751.0,False,True,10.0,
1150.0,flat,rent,85.0,2,1,Zaragoza,Zaragoza,Centro,es,425.0,False,True,14.0,
900.0,flat,rent,95.0,3,2,Zaragoza,Zaragoza,Centro,es,440.0,False,True,9.0,
720.0,flat,rent,100.0,3,2,Zaragoza,Zaragoza,Centro,es,831.0,False,True,7.0,
825.0,flat,rent,115.0,3,2,Zaragoza,Zaragoza,Centro,es,831.0,False,True,7.0,
1050.0,flat,rent,104.0,4,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1650.0,False,True,10.0,
650.0,flat,rent,61.0,2,1,Zaragoza,Zaragoza,Las Fuentes,es,2197.0,False,True,11.0,
600.0,flat,rent,71.0,3,1,Zaragoza,Zaragoza,Delicias,es,1052.0,False,False,8.0,
675.0,flat,rent,96.0,3,2,Zaragoza,Utebo,,es,11354.0,False,True,7.0,
600.0,flat,rent,62.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1566.0,False,False,10.0,
800.0,flat,rent,85.0,2,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1921.0,False,True,9.0,
1500.0,flat,rent,165.0,3,2,Zaragoza,Zaragoza,Centro,es,617.0,False,True,9.0,
850.0,flat,rent,80.0,3,2,Zaragoza,Zaragoza,Casco Historico,es,1080.0,False,True,11.0,
1200.0,flat,rent,132.0,3,2,Zaragoza,Zaragoza,Centro,es,800.0,False,True,9.0,
2200.0,countryHouse,rent,1280.0,7,1,Zaragoza,Zaragoza,Casetas - Garrapinillos - Monzalbarba,es,5593.0,False,True,2.0,
750.0,flat,rent,104.0,3,2,Zaragoza,Zaragoza,Delicias,es,2318.0,False,True,7.0,
1100.0,flat,rent,92.0,2,2,Zaragoza,Zaragoza,Delicias,es,1589.0,False,True,12.0,
540.0,flat,rent,45.0,2,1,Zaragoza,Zaragoza,Almozara,es,1664.0,False,False,12.0,
500.0,flat,rent,60.0,1,1,Zaragoza,Zaragoza,Delicias,es,773.0,False,True,8.0,
510.0,flat,rent,45.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,681.0,False,True,11.0,
575.0,flat,rent,65.0,2,1,Zaragoza,Zaragoza,Delicias,es,1138.0,False,True,9.0,
700.0,flat,rent,92.0,3,2,Zaragoza,Zaragoza,Las Fuentes,es,1803.0,False,True,8.0,
680.0,flat,rent,65.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,1743.0,False,True,10.0,
625.0,flat,rent,44.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1092.0,False,True,14.0,
675.0,flat,rent,45.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1038.0,False,True,15.0,
725.0,flat,rent,71.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1243.0,False,True,10.0,
2100.0,chalet,rent,300.0,5,4,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,4225.0,False,True,7.0,
900.0,flat,rent,95.0,3,2,Zaragoza,Zaragoza,Centro,es,269.0,False,True,9.0,
750.0,flat,rent,95.0,3,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1867.0,False,True,8.0,
600.0,penthouse,rent,56.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1597.0,False,True,11.0,
895.0,penthouse,rent,130.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,1072.0,False,True,7.0,
1350.0,chalet,rent,208.0,5,3,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,4511.0,False,True,6.0,
760.0,flat,rent,80.0,2,2,Zaragoza,Zaragoza,Centro,es,670.0,False,True,10.0,
700.0,flat,rent,73.0,2,1,Zaragoza,Cuarte de Huerva,,es,7421.0,False,True,10.0,
650.0,flat,rent,77.0,2,1,Zaragoza,Zaragoza,Centro,es,458.0,False,True,8.0,
890.0,flat,rent,97.0,4,1,Zaragoza,Zaragoza,Centro,es,1033.0,False,True,9.0,
900.0,flat,rent,140.0,4,2,Zaragoza,Zaragoza,Miraflores San Jose,es,1473.0,False,True,6.0,
1200.0,flat,rent,132.0,3,2,Zaragoza,Zaragoza,Centro,es,541.0,False,True,9.0,
600.0,flat,rent,57.0,3,1,Zaragoza,Zaragoza,Las Fuentes,es,1905.0,False,True,11.0,
650.0,flat,rent,69.0,2,1,Zaragoza,Zaragoza,Centro,es,976.0,False,True,9.0,
940.0,flat,rent,135.0,5,1,Zaragoza,Zaragoza,Centro,es,775.0,False,True,7.0,
600.0,flat,rent,65.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,1103.0,False,True,9.0,
850.0,flat,rent,107.0,4,2,Zaragoza,Zaragoza,Centro,es,37.0,False,True,8.0,
850.0,flat,rent,105.0,4,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,2342.0,False,True,8.0,
800.0,flat,rent,108.0,4,2,Zaragoza,Zaragoza,Casablanca,es,2454.0,False,True,7.0,
575.0,flat,rent,70.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1096.0,False,True,8.0,
650.0,flat,rent,60.0,2,2,Zaragoza,Zaragoza,Las Fuentes,es,1572.0,False,True,11.0,
580.0,flat,rent,80.0,3,1,Zaragoza,Zaragoza,Delicias,es,1000.0,False,True,7.0,
720.0,flat,rent,85.0,3,1,Zaragoza,Zaragoza,Centro,es,632.0,False,True,8.0,
799.0,flat,rent,80.0,2,1,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1968.0,False,True,10.0,
1395.0,flat,rent,160.0,5,2,Zaragoza,Zaragoza,Centro,es,494.0,False,True,9.0,
600.0,flat,rent,69.0,2,1,Zaragoza,Zaragoza,Miraflores San Jose,es,1564.0,False,True,9.0,
475.0,flat,rent,45.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1594.0,False,False,11.0,
600.0,flat,rent,63.0,2,1,Zaragoza,Zaragoza,Ruiseñores,es,1297.0,False,False,10.0,
1500.0,flat,rent,109.0,3,2,Zaragoza,Zaragoza,Casco Historico,es,1156.0,False,True,14.0,
900.0,flat,rent,128.0,3,2,Zaragoza,Zaragoza,Centro,es,801.0,False,True,7.0,
750.0,flat,rent,120.0,3,1,Zaragoza,Zaragoza,Casablanca,es,2800.0,False,True,6.0,
1150.0,flat,rent,125.0,4,2,Zaragoza,Zaragoza,Pol Universidad Romareda,es,1584.0,False,True,9.0,
600.0,flat,rent,63.0,2,1,Zaragoza,Zaragoza,Ruiseñores,es,1297.0,False,False,10.0,
880.0,flat,rent,95.0,3,2,Zaragoza,Zaragoza,Miraflores San Jose,es,1310.0,False,True,9.0,
760.0,flat,rent,90.0,3,2,Zaragoza,Zaragoza,Montecanal-Valdespartera-Rosales del Canal,es,4660.0,False,True,8.0,
775.0,flat,rent,158.0,3,2,Zaragoza,Zaragoza,Miraflores San Jose,es,1694.0,False,True,5.0,
595.0,flat,rent,50.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1110.0,False,True,12.0,
820.0,flat,rent,97.0,3,2,Zaragoza,Zaragoza,Miralbueno,es,3671.0,False,True,8.0,
750.0,flat,rent,120.0,3,1,Zaragoza,Zaragoza,Casablanca,es,2800.0,False,True,6.0,
475.0,flat,rent,45.0,1,1,Zaragoza,Zaragoza,Casco Historico,es,1594.0,False,False,11.0,
1500.0,flat,rent,109.0,3,2,Zaragoza,Zaragoza,Casco Historico,es,1156.0,False,True,14.0,
800.0,flat,rent,54.0,2,1,Zaragoza,Zaragoza,Casco Historico,es,272.0,False,True,15.0,
1500.0,flat,rent,48.0,1,1,Zaragoza,Zaragoza,Almozara,es,1479.0,False,True,31.0,
